hospital_id;date;dow;month;day_of_week;season;temperature_c;heatwave_event;epidemic_level;strike_level;accident_event;total_admissions;emergency_admissions;pediatric_admissions;icu_admissions;available_beds;available_staff;medical_stock_level_pct;waiting_time_avg_min;naive_pred_total_admissions;scheduled_surgeries;avg_patient_severity;staff_absence_rate;bed_occupancy_rate;ambulance_arrivals;external_alert_level;supply_delivery_day;it_system_outage;estimated_cost_per_day;patient_satisfaction_score
BICHAT;21/04/2015;1;4;Tuesday;spring;15.8;0;0;0;0;392;146;35;18;1233;371;54.3;45;336;33;2.4;0.07;0.3;90;0;1;0;57637;7.8
BICHAT;22/04/2015;2;4;Wednesday;spring;12.3;0;0;0;0;372;144;28;17;1261;370;53.6;38;383;41;2.1;0.06;0.3;109;0;0;0;58171;7.56
BICHAT;23/04/2015;3;4;Thursday;spring;12.8;0;0;0;0;355;132;28;13;1236;370;50.6;40;365;36;2.3;0.06;0.3;71;0;0;0;55942;7.48
BICHAT;24/04/2015;4;4;Friday;spring;14.1;0;0;0;0;341;135;27;14;1297;370;48.3;46;380;42;2.3;0.07;0.3;82;0;0;0;55960;7.44
BICHAT;25/04/2015;5;4;Saturday;spring;13.6;0;0;0;0;319;117;25;15;1259;370;47.3;46;335;16;2.3;0.07;0.3;82;0;0;0;57119;7.43
BICHAT;26/04/2015;6;4;Sunday;spring;12.4;0;0;0;0;323;115;25;13;1254;370;53.4;53;376;20;2.4;0.07;0.3;62;0;1;0;56978;7.2
BICHAT;27/04/2015;0;4;Monday;spring;13.1;0;0;0;0;408;177;31;18;1214;370;53.0;45;352;27;2.3;0.08;0.3;87;0;0;0;59421;7.4
BICHAT;28/04/2015;1;4;Tuesday;spring;13.4;0;0;0;0;376;142;30;17;1260;370;52.6;49;375;32;2.2;0.06;0.3;82;0;0;0;59320;7.71
BICHAT;29/04/2015;2;4;Wednesday;spring;10.4;0;0;0;0;384;137;29;14;1325;373;50.5;42;352;39;2.1;0.07;0.3;86;0;0;0;56724;7.51
BICHAT;30/04/2015;3;4;Thursday;spring;17.0;0;0;0;0;368;145;21;18;1238;370;48.6;51;357;40;2.4;0.08;0.3;89;0;0;0;58681;7.49
BICHAT;01/05/2015;4;5;Friday;spring;17.6;0;0;0;0;323;119;27;13;1271;370;47.9;34;365;36;2.2;0.07;0.3;68;0;0;0;56561;7.71
BICHAT;02/05/2015;5;5;Saturday;spring;17.9;0;0;0;0;307;126;26;12;1200;380;45.8;33;354;26;2.5;0.06;0.3;87;0;0;0;56165;8.01
BICHAT;03/05/2015;6;5;Sunday;spring;18.8;0;0;0;0;325;128;21;14;1275;370;51.6;49;342;21;2.3;0.09;0.3;70;0;1;0;54834;7.18
BICHAT;04/05/2015;0;5;Monday;spring;22.2;0;0;0;0;392;147;31;17;1291;370;49.8;50;344;40;2.3;0.07;0.3;91;0;0;0;62012;7.17
BICHAT;05/05/2015;1;5;Tuesday;spring;18.3;0;0;0;0;374;152;32;11;1263;370;47.9;52;346;34;2.2;0.07;0.3;85;0;0;0;55669;7.23
BICHAT;06/05/2015;2;5;Wednesday;spring;16.2;0;0;0;0;355;134;34;15;1267;370;45.3;42;357;35;2.3;0.06;0.3;75;0;0;0;54848;7.68
BICHAT;07/05/2015;3;5;Thursday;spring;14.1;0;0;0;0;356;134;25;15;1205;370;50.3;53;351;43;2.3;0.07;0.3;89;0;1;0;58328;7.46
BICHAT;08/05/2015;4;5;Friday;spring;16.6;0;0;0;0;335;139;28;12;1287;370;48.1;55;328;46;2.4;0.07;0.3;83;0;0;0;57498;7.24
BICHAT;09/05/2015;5;5;Saturday;spring;15.5;0;0;0;0;301;116;22;12;1320;370;46.7;39;367;21;2.7;0.06;0.3;63;0;0;0;54995;7.68
BICHAT;10/05/2015;6;5;Sunday;spring;17.0;0;0;0;0;312;114;23;14;1280;370;52.4;42;363;15;2.3;0.08;0.3;61;0;1;0;55660;7.58
BICHAT;11/05/2015;0;5;Monday;spring;19.0;0;0;0;0;390;159;30;18;1306;378;57.3;54;346;39;2.2;0.07;0.3;91;0;1;0;63155;7.38
BICHAT;12/05/2015;1;5;Tuesday;spring;16.2;0;0;0;0;383;146;33;16;1226;379;62.5;41;339;46;2.6;0.08;0.3;92;0;1;0;56536;7.72
BICHAT;13/05/2015;2;5;Wednesday;spring;16.7;0;0;0;0;353;129;30;14;1256;370;60.6;33;339;35;2.4;0.07;0.3;82;0;0;0;56495;7.76
BICHAT;14/05/2015;3;5;Thursday;spring;20.5;0;0;0;0;341;116;22;15;1271;377;60.8;43;364;39;2.3;0.07;0.3;76;0;0;0;57081;7.43
BICHAT;15/05/2015;4;5;Friday;spring;16.1;0;0;0;0;340;135;29;11;1200;370;58.8;43;330;41;2.3;0.08;0.3;86;0;0;0;56724;7.67
BICHAT;16/05/2015;5;5;Saturday;spring;18.6;0;0;0;0;298;113;26;12;1251;370;56.1;40;346;24;2.4;0.06;0.3;70;0;0;0;55561;7.34
BICHAT;17/05/2015;6;5;Sunday;spring;16.0;0;0;0;0;318;114;23;15;1324;370;54.4;40;328;20;2.3;0.05;0.3;59;0;0;0;55808;7.31
BICHAT;18/05/2015;0;5;Monday;spring;18.9;0;0;0;0;386;146;30;11;1330;370;53.1;41;354;35;2.3;0.06;0.3;79;0;0;0;60218;7.75
BICHAT;19/05/2015;1;5;Tuesday;spring;16.5;0;0;0;0;366;132;22;14;1311;370;50.1;51;367;39;2.4;0.08;0.3;84;0;0;0;55579;7.59
BICHAT;20/05/2015;2;5;Wednesday;spring;17.5;0;0;0;0;361;127;26;15;1227;370;49.9;57;348;40;2.2;0.07;0.3;78;0;0;0;55842;7.43
BICHAT;21/05/2015;3;5;Thursday;spring;19.8;0;0;0;0;351;150;23;15;1278;370;47.1;42;347;34;2.2;0.06;0.3;94;0;0;0;57938;7.51
BICHAT;22/05/2015;4;5;Friday;spring;19.3;0;0;0;0;329;129;23;12;1390;373;44.5;49;333;40;2.3;0.05;0.3;85;0;0;0;56114;7.38
BICHAT;23/05/2015;5;5;Saturday;spring;15.3;0;0;0;0;307;130;22;14;1287;370;43.4;47;359;15;2.5;0.08;0.3;82;0;0;0;54337;7.57
BICHAT;24/05/2015;6;5;Sunday;spring;21.8;0;0;0;0;322;124;30;13;1351;370;42.2;46;352;15;2.3;0.06;0.3;66;0;0;0;54893;7.52
BICHAT;25/05/2015;0;5;Monday;spring;13.6;0;0;0;0;380;146;32;12;1251;370;40.0;48;334;36;2.4;0.07;0.3;83;0;0;0;58750;7.47
BICHAT;26/05/2015;1;5;Tuesday;spring;15.4;0;0;0;0;377;151;30;11;1226;370;40.0;43;350;34;2.1;0.07;0.3;86;0;0;0;57700;7.55
BICHAT;27/05/2015;2;5;Wednesday;spring;16.0;0;0;0;0;356;134;32;15;1226;370;40.0;51;334;37;2.2;0.06;0.3;87;0;0;0;57158;7.51
BICHAT;28/05/2015;3;5;Thursday;spring;16.5;0;0;0;0;346;117;27;14;1235;370;40.0;47;358;30;2.2;0.08;0.3;74;0;0;0;55887;7.2
BICHAT;29/05/2015;4;5;Friday;spring;18.2;0;0;0;0;329;149;22;12;1236;375;40.5;34;315;36;2.3;0.06;0.3;89;0;0;0;56768;7.71
BICHAT;30/05/2015;5;5;Saturday;spring;14.9;0;0;0;0;307;114;26;14;1264;370;40.0;41;365;22;2.5;0.07;0.3;66;0;0;0;55838;7.33
BICHAT;31/05/2015;6;5;Sunday;spring;22.7;0;0;0;0;327;117;25;13;1297;384;44.5;39;345;20;2.3;0.06;0.3;72;0;1;0;53810;7.32
BICHAT;01/06/2015;0;6;Monday;summer;20.9;0;0;0;0;354;142;26;14;1200;382;48.9;43;340;42;2.1;0.08;0.3;89;0;1;0;57767;7.23
BICHAT;02/06/2015;1;6;Tuesday;summer;20.2;0;0;0;0;364;136;29;18;1254;370;46.5;50;322;32;2.4;0.08;0.3;89;0;0;0;58136;7.25
BICHAT;03/06/2015;2;6;Wednesday;summer;22.9;0;0;0;0;330;126;26;11;1226;370;44.5;44;339;40;2.0;0.08;0.3;79;0;0;0;56711;7.5
BICHAT;04/06/2015;3;6;Thursday;summer;22.9;0;0;0;0;322;118;25;16;1293;370;50.4;39;328;41;2.4;0.06;0.3;64;0;1;0;55028;7.71
BICHAT;05/06/2015;4;6;Friday;summer;19.6;0;0;0;0;307;109;24;13;1200;392;56.0;45;339;36;2.0;0.07;0.3;60;0;1;0;56008;7.55
BICHAT;06/06/2015;5;6;Saturday;summer;19.0;0;0;0;0;293;119;23;12;1275;371;54.7;44;322;21;2.2;0.07;0.3;71;0;0;0;57513;7.64
BICHAT;07/06/2015;6;6;Sunday;summer;19.5;0;0;0;0;293;116;24;13;1252;370;53.8;42;321;15;2.0;0.06;0.3;63;0;0;0;53622;7.61
BICHAT;08/06/2015;0;6;Monday;summer;17.5;0;0;0;0;369;159;28;15;1229;370;57.9;50;333;42;2.3;0.08;0.3;103;0;1;0;61280;7.63
BICHAT;09/06/2015;1;6;Tuesday;summer;22.4;0;0;0;0;355;135;30;12;1283;370;58.0;40;349;33;2.2;0.05;0.3;79;0;0;0;61457;7.53
BICHAT;10/06/2015;2;6;Wednesday;summer;24.3;0;0;0;0;327;120;24;13;1212;380;63.2;40;334;40;2.4;0.07;0.3;76;0;1;0;55615;7.88
BICHAT;11/06/2015;3;6;Thursday;summer;18.9;0;0;0;0;324;122;29;11;1200;370;69.5;39;291;40;2.2;0.06;0.3;76;0;1;0;57620;7.75
BICHAT;12/06/2015;4;6;Friday;summer;18.3;0;0;0;0;305;125;24;14;1200;371;66.9;46;312;38;2.3;0.08;0.3;67;0;0;0;53659;7.59
BICHAT;13/06/2015;5;6;Saturday;summer;21.9;0;0;0;0;280;104;22;11;1256;370;66.7;40;286;23;2.4;0.07;0.3;63;0;0;0;50250;7.62
BICHAT;14/06/2015;6;6;Sunday;summer;22.1;0;0;0;0;302;110;21;13;1376;370;72.6;35;327;16;2.2;0.06;0.3;67;0;1;0;52394;7.74
BICHAT;15/06/2015;0;6;Monday;summer;23.6;0;0;0;0;359;152;27;15;1227;375;71.0;34;335;40;2.4;0.06;0.3;92;0;0;0;56736;7.7
BICHAT;16/06/2015;1;6;Tuesday;summer;19.4;0;0;0;0;351;128;29;15;1240;370;71.6;49;308;37;2.1;0.08;0.3;74;0;0;0;57263;7.21
BICHAT;17/06/2015;2;6;Wednesday;summer;20.4;0;0;0;0;344;150;26;13;1200;370;70.6;55;320;37;2.5;0.07;0.3;75;0;0;0;57436;7.2
BICHAT;18/06/2015;3;6;Thursday;summer;19.9;0;0;0;0;336;133;22;14;1264;370;68.4;42;317;40;2.4;0.07;0.3;76;0;0;0;58104;7.45
BICHAT;19/06/2015;4;6;Friday;summer;20.3;0;0;0;0;314;120;29;14;1241;370;74.9;41;339;43;2.4;0.07;0.3;75;0;1;0;58969;7.47
BICHAT;20/06/2015;5;6;Saturday;summer;25.9;0;0;0;0;293;113;18;14;1279;373;73.3;39;333;21;2.2;0.07;0.3;68;0;0;0;54238;7.63
BICHAT;21/06/2015;6;6;Sunday;summer;20.9;0;0;0;0;296;102;26;13;1237;371;78.2;35;320;20;2.3;0.07;0.3;69;0;1;0;56072;7.77
BICHAT;22/06/2015;0;6;Monday;summer;20.6;0;0;0;0;378;137;27;17;1319;381;82.8;41;317;43;2.5;0.08;0.3;85;0;1;0;57596;7.57
BICHAT;23/06/2015;1;6;Tuesday;summer;17.1;0;0;0;0;360;144;26;16;1283;376;80.5;42;356;40;2.3;0.06;0.3;81;0;0;0;57133;7.91
BICHAT;24/06/2015;2;6;Wednesday;summer;21.9;0;0;0;0;342;139;26;14;1267;370;79.1;31;340;38;2.5;0.06;0.3;95;0;0;0;55557;7.95
BICHAT;25/06/2015;3;6;Thursday;summer;25.2;0;0;0;0;342;123;28;14;1228;370;75.2;29;331;41;2.3;0.07;0.3;80;0;0;0;55418;7.87
BICHAT;26/06/2015;4;6;Friday;summer;20.9;0;0;0;0;316;139;19;14;1200;372;73.8;39;344;40;2.2;0.06;0.3;80;0;0;0;54899;7.6
BICHAT;27/06/2015;5;6;Saturday;summer;25.7;0;0;0;0;297;117;21;13;1246;370;79.9;45;310;18;2.4;0.07;0.3;72;0;1;0;53938;7.49
BICHAT;28/06/2015;6;6;Sunday;summer;19.3;0;0;0;0;304;118;24;14;1294;370;78.7;38;300;21;2.4;0.08;0.3;75;0;0;0;58256;7.75
BICHAT;29/06/2015;0;6;Monday;summer;22.4;0;0;0;0;359;136;30;17;1304;370;76.6;60;326;36;2.4;0.08;0.3;82;0;0;0;59553;7.38
BICHAT;30/06/2015;1;6;Tuesday;summer;18.6;0;0;0;0;344;143;29;15;1319;370;75.5;42;343;43;2.5;0.07;0.3;76;0;0;0;58359;7.77
BICHAT;01/07/2015;2;7;Wednesday;summer;25.1;0;0;0;0;340;133;25;13;1270;381;81.9;42;334;43;2.2;0.08;0.3;84;0;1;0;54335;7.61
BICHAT;02/07/2015;3;7;Thursday;summer;27.1;0;0;0;0;330;131;25;14;1298;376;79.6;55;318;38;2.4;0.07;0.3;77;0;0;0;54667;7.76
BICHAT;03/07/2015;4;7;Friday;summer;23.4;0;0;0;0;321;110;26;13;1269;384;78.5;39;315;35;2.4;0.06;0.3;69;0;0;0;56238;7.41
BICHAT;04/07/2015;5;7;Saturday;summer;25.7;0;0;0;0;284;126;17;12;1231;370;76.9;36;318;21;2.4;0.08;0.3;73;0;0;0;53156;7.78
BICHAT;05/07/2015;6;7;Sunday;summer;24.1;0;0;0;0;300;106;24;12;1242;370;74.9;42;353;18;2.5;0.07;0.3;66;0;0;0;58113;7.71
BICHAT;06/07/2015;0;7;Monday;summer;25.5;0;0;0;0;377;138;31;16;1287;370;79.8;44;321;30;2.2;0.07;0.3;96;0;1;0;55732;7.43
BICHAT;07/07/2015;1;7;Tuesday;summer;21.1;0;0;0;0;361;132;32;16;1339;370;77.1;47;347;35;2.3;0.07;0.3;75;0;0;0;57586;7.54
BICHAT;08/07/2015;2;7;Wednesday;summer;22.3;0;0;0;0;346;122;33;12;1294;370;75.4;53;311;41;2.3;0.07;0.3;68;0;0;0;58136;7.43
BICHAT;09/07/2015;3;7;Thursday;summer;26.8;0;0;0;0;338;146;22;11;1337;379;74.2;49;337;35;2.5;0.06;0.3;88;0;0;0;56880;7.52
BICHAT;10/07/2015;4;7;Friday;summer;21.5;0;0;0;0;322;108;25;11;1283;377;72.9;35;318;36;2.6;0.07;0.3;71;0;0;0;55498;7.88
BICHAT;11/07/2015;5;7;Saturday;summer;27.6;0;0;0;0;277;117;22;11;1344;370;72.0;43;343;25;2.4;0.06;0.3;58;0;0;0;53684;7.64
BICHAT;12/07/2015;6;7;Sunday;summer;23.8;0;0;0;0;314;125;24;10;1260;372;69.7;32;358;24;2.2;0.07;0.3;79;0;0;0;54738;7.77
BICHAT;13/07/2015;0;7;Monday;summer;22.0;0;0;0;0;368;140;33;13;1252;370;77.6;51;332;41;2.3;0.07;0.3;82;0;1;0;55809;7.29
BICHAT;14/07/2015;1;7;Tuesday;summer;25.1;0;0;0;0;349;129;27;13;1340;401;75.3;44;311;36;2.3;0.08;0.3;81;0;0;0;54830;7.88
BICHAT;15/07/2015;2;7;Wednesday;summer;23.3;0;0;0;0;343;132;30;13;1303;370;80.7;46;330;45;2.3;0.06;0.3;75;0;1;0;57413;7.41
BICHAT;16/07/2015;3;7;Thursday;summer;21.3;0;0;0;0;322;111;25;11;1286;398;79.1;37;340;41;2.5;0.07;0.3;65;0;0;0;59199;7.46
BICHAT;17/07/2015;4;7;Friday;summer;21.9;0;0;0;0;325;145;24;11;1200;370;77.1;54;339;39;2.5;0.07;0.3;85;0;0;0;53259;7.24
BICHAT;18/07/2015;5;7;Saturday;summer;26.2;0;0;0;0;301;124;27;10;1320;380;75.3;37;315;23;2.5;0.07;0.3;75;0;0;0;55005;7.55
BICHAT;19/07/2015;6;7;Sunday;summer;25.1;0;0;0;0;306;118;23;15;1200;370;72.0;41;326;23;2.4;0.09;0.3;67;0;0;0;56937;7.28
BICHAT;20/07/2015;0;7;Monday;summer;21.3;0;0;0;1;516;183;50;21;1258;370;70.2;59;312;35;2.4;0.08;0.349;103;0;0;0;64037;7.35
BICHAT;21/07/2015;1;7;Tuesday;summer;28.4;0;0;0;0;351;136;25;10;1200;372;68.2;47;363;38;2.3;0.06;0.3;73;0;0;0;54424;7.18
BICHAT;22/07/2015;2;7;Wednesday;summer;27.0;0;0;0;0;339;127;23;10;1340;370;66.8;37;350;37;2.2;0.06;0.3;61;0;0;0;56740;7.6
BICHAT;23/07/2015;3;7;Thursday;summer;25.5;0;0;0;0;336;138;29;13;1296;371;64.2;42;350;36;2.4;0.07;0.3;79;0;0;0;58011;7.64
BICHAT;24/07/2015;4;7;Friday;summer;27.0;0;0;0;0;318;124;24;14;1242;370;62.0;43;362;42;2.5;0.08;0.3;77;0;0;0;56690;7.66
BICHAT;25/07/2015;5;7;Saturday;summer;23.7;0;0;0;0;285;110;21;12;1302;370;61.8;38;360;21;2.4;0.09;0.3;71;0;0;0;56080;8.1
BICHAT;26/07/2015;6;7;Sunday;summer;22.6;0;0;0;0;310;114;27;14;1304;370;59.6;47;365;17;2.3;0.06;0.3;72;0;0;0;56092;7.41
BICHAT;27/07/2015;0;7;Monday;summer;24.6;0;0;0;0;367;144;25;18;1292;370;59.3;50;358;27;2.2;0.06;0.3;73;0;0;0;58724;7.08
BICHAT;28/07/2015;1;7;Tuesday;summer;27.1;0;0;0;0;355;143;22;13;1309;382;57.3;42;314;39;2.3;0.08;0.3;86;0;0;0;57587;7.28
BICHAT;29/07/2015;2;7;Wednesday;summer;25.7;0;0;0;0;347;124;28;13;1200;370;55.0;40;310;34;2.4;0.07;0.3;76;0;0;0;58814;7.63
BICHAT;30/07/2015;3;7;Thursday;summer;22.7;0;0;0;0;317;133;24;14;1306;386;58.7;38;325;38;2.3;0.07;0.3;71;0;1;0;57323;7.62
BICHAT;31/07/2015;4;7;Friday;summer;27.0;0;0;0;0;319;114;23;15;1277;370;56.7;44;323;32;2.4;0.07;0.3;64;0;0;0;55520;7.53
BICHAT;01/08/2015;5;8;Saturday;summer;22.2;0;0;0;0;301;107;23;11;1237;382;55.0;41;328;23;2.4;0.05;0.3;60;0;0;0;54977;7.54
BICHAT;02/08/2015;6;8;Sunday;summer;23.2;0;0;0;0;317;126;22;14;1264;370;60.1;44;372;20;2.3;0.07;0.3;74;0;1;0;57533;7.48
BICHAT;03/08/2015;0;8;Monday;summer;25.0;0;0;0;0;377;142;27;15;1200;392;64.4;45;344;32;2.3;0.06;0.3;66;0;1;0;56367;7.36
BICHAT;04/08/2015;1;8;Tuesday;summer;31.8;1;0;0;0;384;139;29;17;1309;370;63.5;57;355;36;2.3;0.08;0.3;91;1;0;0;57868;7.08
BICHAT;05/08/2015;2;8;Wednesday;summer;30.7;1;0;0;0;381;147;27;13;1279;376;61.3;37;321;40;2.4;0.07;0.3;83;1;0;0;59120;7.75
BICHAT;06/08/2015;3;8;Thursday;summer;32.3;1;0;0;0;368;143;32;13;1301;370;60.0;36;318;32;2.4;0.06;0.3;93;1;0;0;58004;7.91
BICHAT;07/08/2015;4;8;Friday;summer;29.0;1;0;0;0;354;140;31;12;1256;370;64.0;41;373;34;2.3;0.06;0.3;91;1;1;0;54412;7.76
BICHAT;08/08/2015;5;8;Saturday;summer;24.9;0;0;0;0;305;117;26;11;1274;370;71.0;53;361;18;2.5;0.07;0.3;64;0;1;0;54341;7.48
BICHAT;09/08/2015;6;8;Sunday;summer;27.4;0;0;0;0;324;128;30;15;1289;370;70.1;42;346;20;2.4;0.07;0.3;70;0;0;0;52186;7.75
BICHAT;10/08/2015;0;8;Monday;summer;24.2;0;0;0;0;396;160;30;19;1319;370;68.5;40;358;37;2.4;0.08;0.3;105;0;0;0;62728;7.64
BICHAT;11/08/2015;1;8;Tuesday;summer;23.5;0;0;0;0;361;132;26;11;1261;370;66.3;52;355;39;2.1;0.06;0.3;82;0;0;0;55959;7.21
BICHAT;12/08/2015;2;8;Wednesday;summer;25.8;0;0;0;0;361;124;30;15;1223;381;65.7;51;367;39;2.3;0.06;0.3;70;0;0;0;58462;7.37
BICHAT;13/08/2015;3;8;Thursday;summer;25.7;0;0;0;0;338;127;31;14;1303;376;63.2;55;347;40;2.2;0.05;0.3;69;0;0;0;57650;7.67
BICHAT;14/08/2015;4;8;Friday;summer;21.6;0;0;0;0;349;146;28;17;1276;371;62.5;45;387;34;2.5;0.07;0.3;91;0;0;0;59642;7.59
BICHAT;15/08/2015;5;8;Saturday;summer;25.6;0;0;0;0;305;131;22;14;1327;377;60.8;36;356;18;2.4;0.07;0.3;76;0;0;0;56513;7.66
BICHAT;16/08/2015;6;8;Sunday;summer;21.3;0;0;0;0;309;112;26;14;1234;370;65.2;37;353;23;2.1;0.07;0.3;64;0;1;0;54941;7.62
BICHAT;17/08/2015;0;8;Monday;summer;31.9;0;0;0;0;386;150;33;16;1200;370;61.0;42;357;42;2.4;0.05;0.3;88;0;0;0;58725;7.51
BICHAT;18/08/2015;1;8;Tuesday;summer;26.2;0;0;0;0;372;150;23;14;1353;374;58.3;49;352;37;2.5;0.08;0.3;98;0;0;0;59486;7.38
BICHAT;19/08/2015;2;8;Wednesday;summer;18.1;0;0;0;0;360;145;31;14;1293;370;63.6;50;366;37;2.1;0.06;0.3;91;0;1;0;57649;7.47
BICHAT;20/08/2015;3;8;Thursday;summer;21.8;0;0;0;0;340;124;27;12;1237;371;61.3;44;338;29;2.3;0.06;0.3;90;0;0;0;56471;7.58
BICHAT;21/08/2015;4;8;Friday;summer;25.2;0;0;0;0;337;133;22;13;1237;380;58.6;49;362;36;2.3;0.07;0.3;84;0;0;0;57959;7.1
BICHAT;22/08/2015;5;8;Saturday;summer;22.0;0;0;0;0;298;117;24;11;1265;383;62.8;46;368;23;2.2;0.07;0.3;71;0;1;0;52281;7.6
BICHAT;23/08/2015;6;8;Sunday;summer;29.1;0;0;0;0;311;112;22;12;1240;379;69.0;42;336;15;2.3;0.07;0.3;57;0;1;0;54212;7.71
BICHAT;24/08/2015;0;8;Monday;summer;27.6;0;0;0;0;383;140;28;12;1251;377;67.1;36;351;39;2.3;0.06;0.3;79;0;0;0;54490;7.83
BICHAT;25/08/2015;1;8;Tuesday;summer;23.9;0;0;0;0;374;154;30;15;1254;370;71.6;39;345;29;2.3;0.08;0.3;91;0;1;0;57867;7.82
BICHAT;26/08/2015;2;8;Wednesday;summer;20.0;0;0;0;0;366;150;36;16;1322;370;70.0;43;343;38;2.2;0.07;0.3;86;0;0;0;55377;7.75
BICHAT;27/08/2015;3;8;Thursday;summer;22.8;0;0;0;0;342;130;28;14;1428;370;67.4;45;360;37;2.3;0.05;0.3;78;0;0;0;56361;7.32
BICHAT;28/08/2015;4;8;Friday;summer;22.3;0;0;0;0;332;126;27;14;1266;373;65.8;37;340;41;2.2;0.08;0.3;82;0;0;0;52874;7.93
BICHAT;29/08/2015;5;8;Saturday;summer;23.5;0;0;0;0;299;114;21;9;1200;371;62.6;41;343;29;2.4;0.07;0.3;72;0;0;0;54312;7.58
BICHAT;30/08/2015;6;8;Sunday;summer;18.3;0;0;0;0;319;116;31;13;1251;370;59.8;42;300;18;2.2;0.09;0.3;62;0;0;0;57490;7.68
BICHAT;31/08/2015;0;8;Monday;summer;23.7;0;0;0;0;380;158;30;13;1200;382;57.6;51;347;35;2.1;0.07;0.3;100;0;0;0;59506;7.56
BICHAT;01/09/2015;1;9;Tuesday;autumn;21.0;0;0;0;0;411;168;32;15;1272;379;54.6;43;341;37;2.4;0.07;0.3;88;0;0;0;59662;7.59
BICHAT;02/09/2015;2;9;Wednesday;autumn;15.1;0;0;0;0;374;145;29;15;1246;375;53.0;51;354;47;2.4;0.07;0.3;81;0;0;0;60277;7.5
BICHAT;03/09/2015;3;9;Thursday;autumn;22.8;0;0;0;0;375;147;28;18;1202;373;51.9;56;339;37;2.3;0.07;0.3;100;0;0;0;57163;7.28
BICHAT;04/09/2015;4;9;Friday;autumn;27.2;0;0;0;0;365;130;31;17;1200;370;51.4;42;352;45;2.3;0.07;0.3;76;0;0;0;60391;7.46
BICHAT;05/09/2015;5;9;Saturday;autumn;19.5;0;0;0;0;335;129;23;12;1238;370;50.8;43;350;16;2.4;0.06;0.3;73;0;0;0;57745;7.58
BICHAT;06/09/2015;6;9;Sunday;autumn;21.5;0;0;0;0;349;142;24;15;1200;370;50.1;40;360;18;2.4;0.09;0.3;81;0;0;0;54303;7.84
BICHAT;07/09/2015;0;9;Monday;autumn;23.4;0;0;0;0;424;165;30;18;1271;370;49.3;49;358;39;2.2;0.07;0.3;95;0;0;0;60177;7.46
BICHAT;08/09/2015;1;9;Tuesday;autumn;19.9;0;0;0;0;395;163;30;17;1254;370;46.7;63;375;41;2.2;0.08;0.3;100;0;0;0;58442;7.27
BICHAT;09/09/2015;2;9;Wednesday;autumn;19.5;0;0;0;0;384;164;31;13;1224;370;44.5;55;366;36;2.4;0.06;0.3;85;0;0;0;57402;7.4
BICHAT;10/09/2015;3;9;Thursday;autumn;19.9;0;0;0;0;362;145;30;15;1289;370;42.8;53;379;37;2.2;0.07;0.3;94;0;0;0;58600;7.05
BICHAT;11/09/2015;4;9;Friday;autumn;17.6;0;0;0;0;355;131;30;14;1279;370;40.8;46;366;38;2.2;0.07;0.3;86;0;0;0;57151;7.41
BICHAT;12/09/2015;5;9;Saturday;autumn;17.5;0;0;0;0;328;139;28;13;1200;370;40.0;37;393;16;2.6;0.08;0.3;95;0;0;0;55650;8.01
BICHAT;13/09/2015;6;9;Sunday;autumn;17.0;0;0;0;0;342;145;24;12;1200;371;40.0;43;381;22;2.2;0.08;0.3;87;0;0;0;55081;7.6
BICHAT;14/09/2015;0;9;Monday;autumn;19.1;0;0;0;0;417;173;37;16;1295;370;40.0;52;350;37;2.4;0.07;0.3;112;0;0;0;60421;7.26
BICHAT;15/09/2015;1;9;Tuesday;autumn;16.7;0;0;0;0;400;153;30;18;1339;370;40.0;41;379;36;2.1;0.06;0.3;101;0;0;0;60883;7.29
BICHAT;16/09/2015;2;9;Wednesday;autumn;24.9;0;0;0;0;388;145;31;11;1235;370;40.0;49;366;41;2.3;0.07;0.3;93;0;0;0;58718;7.69
BICHAT;17/09/2015;3;9;Thursday;autumn;19.6;0;0;0;0;370;142;32;15;1297;370;40.0;44;382;33;2.4;0.05;0.3;91;0;0;0;56179;7.43
BICHAT;18/09/2015;4;9;Friday;autumn;20.7;0;0;0;0;350;145;27;13;1200;375;40.0;53;378;40;2.4;0.07;0.3;75;0;0;0;56645;7.55
BICHAT;19/09/2015;5;9;Saturday;autumn;20.0;0;0;0;0;335;123;24;12;1344;370;40.0;53;358;17;2.2;0.06;0.3;69;0;0;0;55452;7.38
BICHAT;20/09/2015;6;9;Sunday;autumn;16.9;0;0;0;0;341;126;27;14;1302;370;40.0;38;360;18;2.4;0.07;0.3;83;0;0;0;56962;7.69
BICHAT;21/09/2015;0;9;Monday;autumn;18.0;0;0;0;0;414;163;31;14;1200;403;40.0;53;368;33;2.4;0.07;0.3;104;0;0;0;59035;7.39
BICHAT;22/09/2015;1;9;Tuesday;autumn;20.6;0;0;0;0;394;150;31;17;1305;370;40.0;58;366;34;2.3;0.06;0.3;96;0;0;0;58607;7.2
BICHAT;23/09/2015;2;9;Wednesday;autumn;18.2;0;0;0;0;382;137;33;16;1200;370;40.0;52;345;38;2.2;0.07;0.3;77;0;0;0;60163;7.18
BICHAT;24/09/2015;3;9;Thursday;autumn;17.4;0;0;0;0;365;140;24;19;1200;370;45.6;36;361;31;2.3;0.06;0.3;86;0;1;0;57290;7.41
BICHAT;25/09/2015;4;9;Friday;autumn;18.2;0;0;0;0;350;121;28;15;1357;370;49.8;51;372;33;2.2;0.06;0.3;73;0;1;0;57131;7.66
