date;dow;month;day_of_week;season;temperature_c;heatwave_event;epidemic_level;strike_level;accident_event;total_admissions;emergency_admissions;pediatric_admissions;icu_admissions;available_beds;available_staff;medical_stock_level_pct;waiting_time_avg_min;naive_pred_total_admissions;scheduled_surgeries;avg_patient_severity;staff_absence_rate;bed_occupancy_rate;ambulance_arrivals;external_alert_level;supply_delivery_day;it_system_outage;estimated_cost_per_day;patient_satisfaction_score
08/03/2024;4;3;Friday;spring;8.6;0;0;0;0;439;166;25;18;1405;410;83.8;44;412;50;2.3;0.07;0.52;91;0;1;0;57123;7.78
09/03/2024;5;3;Saturday;spring;12.0;0;0;0;0;327;129;26;10;1424;436;61.9;48;419;25;2.3;0.07;0.36;122;0;0;0;56759;7.79
10/03/2024;6;3;Sunday;spring;7.8;0;0;0;0;266;101;29;12;1443;435;72.6;49;417;26;2.3;0.07;0.3;93;0;0;0;55814;7.84
11/03/2024;0;3;Monday;spring;4.1;0;0;0;0;401;148;39;17;1444;458;71.7;62;401;43;2.3;0.08;0.424;86;0;0;0;60066;7.67
12/03/2024;1;3;Tuesday;spring;11.3;0;0;0;0;415;168;25;19;1557;432;65.7;40;394;43;2.3;0.08;0.448;78;0;0;0;61661;7.66
13/03/2024;2;3;Wednesday;spring;11.4;0;0;0;0;396;135;38;14;1482;441;68.2;32;391;48;2.3;0.08;0.42;87;0;0;0;62978;8.06
14/03/2024;3;3;Thursday;spring;9.4;0;0;0;0;416;166;32;15;1524;433;72.8;52;381;43;2.3;0.06;0.422;87;0;0;0;62737;7.69
15/03/2024;4;3;Friday;spring;10.8;0;0;0;0;381;165;32;15;1526;430;78.0;29;380;42;2.3;0.06;0.433;85;0;1;0;56954;8.01
16/03/2024;5;3;Saturday;spring;7.9;0;0;0;0;366;121;35;14;1326;434;68.3;36;372;23;2.3;0.06;0.476;88;0;0;0;57958;7.65
17/03/2024;6;3;Sunday;spring;13.2;0;0;0;1;386;152;33;20;1511;423;65.8;33;377;28;2.7;0.07;0.347;101;0;0;0;58633;7.98
18/03/2024;0;3;Monday;spring;13.3;0;0;0;0;444;187;34;15;1523;439;63.8;41;394;39;2.3;0.07;0.464;87;0;0;0;62119;7.89
19/03/2024;1;3;Tuesday;spring;8.8;0;0;0;0;477;183;34;22;1514;426;71.6;68;401;47;2.3;0.07;0.474;108;0;1;0;66823;7.48
20/03/2024;2;3;Wednesday;spring;13.3;0;0;0;0;403;154;34;17;1551;415;70.6;36;409;49;2.3;0.09;0.474;99;0;0;0;57278;8.03
21/03/2024;3;3;Thursday;spring;17.3;0;0;0;0;452;162;32;20;1485;439;74.8;50;410;41;2.3;0.09;0.492;88;0;0;0;63752;7.87
22/03/2024;4;3;Friday;spring;14.5;0;0;0;0;444;165;36;15;1381;403;72.4;45;416;47;2.3;0.08;0.544;104;0;1;0;61712;7.71
23/03/2024;5;3;Saturday;spring;12.4;0;0;0;0;379;152;22;13;1422;422;66.7;51;425;26;2.3;0.09;0.451;79;0;0;0;64526;7.85
24/03/2024;6;3;Sunday;spring;10.9;0;0;0;0;368;130;28;19;1549;421;79.1;36;426;21;2.3;0.08;0.399;87;0;0;0;61262;8.1
25/03/2024;0;3;Monday;spring;13.4;0;0;0;0;435;168;27;18;1498;429;64.9;40;424;50;2.3;0.08;0.489;107;0;0;0;60919;7.96
26/03/2024;1;3;Tuesday;spring;18.3;0;0;0;0;408;154;27;17;1427;417;79.8;47;423;44;2.3;0.08;0.483;93;0;1;0;62053;7.59
27/03/2024;2;3;Wednesday;spring;13.2;0;0;0;0;386;147;40;16;1423;441;75.3;48;413;46;2.3;0.06;0.428;107;0;0;0;58966;7.59
28/03/2024;3;3;Thursday;spring;13.6;0;0;0;0;399;156;24;16;1415;428;70.6;36;410;44;2.3;0.08;0.522;81;0;0;0;58183;7.81
29/03/2024;4;3;Friday;spring;16.6;0;0;0;0;431;154;33;19;1500;456;87.0;43;403;42;2.3;0.07;0.455;81;0;1;0;62875;7.87
30/03/2024;5;3;Saturday;spring;18.0;0;0;0;0;362;140;31;13;1475;439;74.2;34;401;22;2.3;0.07;0.393;98;0;0;0;59876;8.11
31/03/2024;6;3;Sunday;spring;9.2;0;0;0;0;325;108;24;16;1458;426;74.2;36;398;30;2.3;0.09;0.364;89;0;0;0;60313;8.06
01/04/2024;0;4;Monday;spring;15.7;0;0;0;0;489;200;29;23;1417;432;69.6;50;392;44;2.3;0.06;0.585;85;0;0;0;62936;7.76
02/04/2024;1;4;Tuesday;spring;15.8;0;0;0;0;447;171;35;18;1472;427;70.3;43;400;47;2.3;0.1;0.52;98;0;0;0;62982;7.83
03/04/2024;2;4;Wednesday;spring;16.3;0;0;0;0;410;166;38;17;1546;430;69.7;66;406;43;2.3;0.08;0.453;115;0;0;0;63357;7.43
04/04/2024;3;4;Thursday;spring;13.6;0;0;0;0;444;167;35;18;1516;442;73.1;57;409;43;2.3;0.07;0.461;79;0;0;0;57446;7.95
05/04/2024;4;4;Friday;spring;6.1;0;0;0;0;436;173;34;20;1522;413;67.6;31;415;42;2.3;0.09;0.43;95;0;1;0;64355;8.32
06/04/2024;5;4;Saturday;spring;17.1;0;0;0;0;306;103;42;15;1460;427;79.5;47;416;23;2.3;0.09;0.368;71;0;0;0;53574;7.86
07/04/2024;6;4;Sunday;spring;13.4;0;0;0;0;303;117;27;14;1527;441;80.6;40;408;27;2.3;0.08;0.317;81;0;0;0;56380;7.46
08/04/2024;0;4;Monday;spring;11.4;0;0;0;0;435;164;35;18;1542;437;82.9;28;405;46;2.3;0.06;0.507;84;0;0;0;62195;7.99
09/04/2024;1;4;Tuesday;spring;16.9;0;0;0;0;455;167;39;18;1484;423;78.2;50;397;40;2.3;0.09;0.551;82;0;1;0;62141;7.83
10/04/2024;2;4;Wednesday;spring;21.3;0;0;0;0;416;123;30;15;1501;421;69.0;41;398;44;2.3;0.09;0.448;65;0;0;0;62792;7.69
11/04/2024;3;4;Thursday;spring;16.5;0;0;0;0;419;171;45;17;1496;410;65.7;31;399;43;2.3;0.1;0.465;87;0;0;0;64008;8.17
12/04/2024;4;4;Friday;spring;18.8;0;0;0;0;446;157;32;21;1476;412;74.6;39;396;42;2.3;0.09;0.45;94;0;1;0;61475;7.82
13/04/2024;5;4;Saturday;spring;17.3;0;0;0;0;359;142;27;17;1366;421;77.7;37;397;21;2.3;0.09;0.44;96;0;0;0;63933;7.84
14/04/2024;6;4;Sunday;spring;19.6;0;0;0;0;313;127;26;11;1405;421;66.3;32;405;19;2.3;0.08;0.387;69;0;0;0;55814;8.04
15/04/2024;0;4;Monday;spring;22.2;0;0;0;0;480;192;45;17;1347;438;72.8;67;406;44;2.3;0.07;0.548;92;0;0;0;64947;7.23
16/04/2024;1;4;Tuesday;spring;14.7;0;0;0;0;423;165;24;18;1517;430;74.8;43;413;41;2.3;0.08;0.448;61;0;1;0;65558;7.7
17/04/2024;2;4;Wednesday;spring;13.3;0;0;0;0;406;131;23;15;1482;421;66.4;39;408;44;2.3;0.08;0.451;65;0;0;0;61459;7.97
18/04/2024;3;4;Thursday;spring;15.0;0;0;0;0;407;137;28;15;1441;434;77.1;46;407;43;2.3;0.07;0.489;93;0;0;0;58743;7.57
19/04/2024;4;4;Friday;spring;13.9;0;0;0;0;421;170;36;12;1501;430;77.9;51;405;45;2.3;0.08;0.526;72;0;1;0;62421;7.64
20/04/2024;5;4;Saturday;spring;15.0;0;0;0;0;317;113;30;9;1435;423;73.6;20;401;27;2.3;0.1;0.366;77;0;0;0;55816;7.91
21/04/2024;6;4;Sunday;spring;18.6;0;1;0;0;426;199;33;18;1412;403;65.8;56;395;27;2.3;0.09;0.557;119;0;0;0;63699;7.5
22/04/2024;0;4;Monday;spring;16.7;0;0;0;0;435;159;37;19;1459;435;70.6;42;411;41;2.3;0.07;0.521;70;0;0;0;64103;7.62
23/04/2024;1;4;Tuesday;spring;17.9;0;0;0;0;413;170;44;14;1479;427;81.4;26;405;48;2.3;0.08;0.467;101;0;1;0;60412;7.99
24/04/2024;2;4;Wednesday;spring;14.3;0;0;0;0;426;171;21;21;1491;415;64.7;40;404;41;2.3;0.08;0.505;99;0;0;0;63601;7.85
25/04/2024;3;4;Thursday;spring;19.5;0;0;0;0;348;142;24;18;1528;431;69.4;27;406;50;2.3;0.07;0.371;110;0;0;0;62080;8.1
26/04/2024;4;4;Friday;spring;22.0;0;0;0;0;428;168;34;19;1510;443;80.4;41;398;50;2.3;0.08;0.472;89;0;1;0;61618;7.68
27/04/2024;5;4;Saturday;spring;18.5;0;1;0;0;391;156;40;22;1554;397;70.1;56;399;19;2.3;0.09;0.446;94;0;0;0;60355;7.53
28/04/2024;6;4;Sunday;spring;18.7;0;0;0;0;316;128;19;15;1423;425;75.6;27;410;20;2.3;0.09;0.409;95;0;0;0;57632;8.08
29/04/2024;0;4;Monday;spring;18.2;0;0;0;0;405;146;36;16;1466;427;65.0;45;394;39;2.3;0.08;0.487;72;0;0;0;58048;7.91
30/04/2024;1;4;Tuesday;spring;11.6;0;0;0;0;462;174;34;20;1421;410;84.8;54;390;42;2.3;0.08;0.516;102;0;1;0;65281;7.66
01/05/2024;2;5;Wednesday;spring;21.4;0;0;0;0;411;162;30;14;1450;414;71.3;31;397;45;2.3;0.08;0.448;108;0;0;0;61730;7.85
02/05/2024;3;5;Thursday;spring;23.2;0;0;0;0;402;153;36;18;1391;422;68.7;47;394;48;2.3;0.09;0.481;89;0;0;0;57906;7.47
03/05/2024;4;5;Friday;spring;19.1;0;0;0;0;450;175;35;19;1501;413;76.9;55;402;46;2.3;0.09;0.448;91;0;1;0;66720;7.93
04/05/2024;5;5;Saturday;spring;20.6;0;0;0;0;382;141;35;16;1489;419;71.0;37;405;24;2.3;0.09;0.381;110;0;0;0;60193;7.66
05/05/2024;6;5;Sunday;spring;19.2;0;0;0;0;343;114;21;17;1522;437;76.1;39;404;22;2.3;0.08;0.363;121;0;0;0;55047;8.17
06/05/2024;0;5;Monday;spring;20.6;0;0;0;0;415;176;37;21;1524;439;68.6;43;408;46;2.3;0.07;0.403;96;0;0;0;62424;7.86
07/05/2024;1;5;Tuesday;spring;14.5;0;0;0;0;454;183;40;16;1519;425;82.5;50;409;44;2.3;0.07;0.575;90;0;1;0;65152;7.69
08/05/2024;2;5;Wednesday;spring;17.5;0;0;0;0;399;147;40;16;1486;427;70.9;37;408;50;2.3;0.07;0.45;71;0;0;0;65954;8.38
09/05/2024;3;5;Thursday;spring;15.9;0;0;0;0;389;127;37;16;1454;430;72.6;35;406;42;2.3;0.09;0.374;103;0;0;0;57003;8.0
10/05/2024;4;5;Friday;spring;20.6;0;0;0;0;416;159;39;11;1447;425;82.9;33;405;49;2.3;0.09;0.471;89;0;1;0;61044;8.18
11/05/2024;5;5;Saturday;spring;22.4;0;0;0;0;296;117;28;16;1522;423;72.5;44;400;20;2.3;0.08;0.3;91;0;0;0;56581;7.58
12/05/2024;6;5;Sunday;spring;14.4;0;1;0;0;357;165;38;17;1539;425;63.8;46;387;26;2.3;0.1;0.418;84;0;0;0;57768;7.54
13/05/2024;0;5;Monday;spring;13.0;0;0;0;0;437;187;39;18;1466;407;67.2;53;389;48;2.3;0.11;0.497;109;0;0;0;59454;7.67
14/05/2024;1;5;Tuesday;spring;21.8;0;0;0;0;425;166;32;22;1420;414;70.4;50;393;41;2.3;0.06;0.523;77;0;0;0;60892;7.71
15/05/2024;2;5;Wednesday;spring;20.6;0;0;0;0;461;165;40;16;1448;412;72.3;49;388;48;2.3;0.09;0.508;72;0;0;0;65549;7.67
16/05/2024;3;5;Thursday;spring;24.0;0;1;0;0;394;197;38;19;1446;412;75.6;49;397;49;2.3;0.08;0.556;97;0;0;0;62240;7.73
17/05/2024;4;5;Friday;spring;22.1;0;0;0;0;457;176;41;23;1481;422;74.5;49;398;42;2.3;0.08;0.549;94;0;1;0;64464;7.63
18/05/2024;5;5;Saturday;spring;17.7;0;0;0;0;352;139;22;12;1488;401;73.3;34;404;25;2.3;0.08;0.373;67;0;0;0;59696;7.89
19/05/2024;6;5;Sunday;spring;16.8;0;0;0;0;336;123;24;10;1532;418;71.1;53;412;25;2.3;0.08;0.385;80;0;0;0;57462;7.7
20/05/2024;0;5;Monday;spring;17.3;0;1;0;0;459;202;41;23;1529;424;66.6;50;409;45;2.3;0.07;0.551;95;0;0;0;67026;7.88
21/05/2024;1;5;Tuesday;spring;16.2;0;0;0;0;384;124;16;14;1529;432;84.6;41;412;38;2.3;0.08;0.416;60;0;1;0;57661;7.95
22/05/2024;2;5;Wednesday;spring;20.3;0;0;0;0;424;153;34;19;1446;429;73.2;60;406;42;2.3;0.08;0.467;71;0;0;0;58331;7.4
23/05/2024;3;5;Thursday;spring;22.7;0;0;1;0;438;145;41;20;1405;409;69.8;46;401;41;2.3;0.11;0.53;71;0;0;0;70124;7.76
24/05/2024;4;5;Friday;spring;19.2;0;0;0;0;416;148;33;18;1496;443;68.4;43;407;42;2.3;0.08;0.476;103;0;0;0;62429;7.65
25/05/2024;5;5;Saturday;spring;25.7;0;0;0;0;317;125;18;12;1520;431;69.9;49;401;19;2.3;0.08;0.337;87;0;0;0;56863;7.59
26/05/2024;6;5;Sunday;spring;22.2;0;0;0;0;281;102;25;9;1568;417;73.3;38;396;22;2.3;0.1;0.3;93;0;0;0;55093;7.87
27/05/2024;0;5;Monday;spring;12.1;0;0;0;0;446;180;38;16;1398;404;69.5;49;388;47;2.3;0.09;0.548;93;0;0;0;59581;7.65
28/05/2024;1;5;Tuesday;spring;22.0;0;0;0;0;388;148;31;23;1494;433;91.2;34;387;45;2.3;0.09;0.464;96;0;1;0;60268;7.79
29/05/2024;2;5;Wednesday;spring;18.0;0;0;0;0;465;190;44;18;1458;433;71.8;49;387;48;2.3;0.06;0.486;105;0;0;0;66588;7.7
30/05/2024;3;5;Thursday;spring;24.5;0;0;0;1;374;159;19;16;1523;427;76.7;39;393;53;2.7;0.07;0.448;120;0;0;0;60995;7.7
31/05/2024;4;5;Friday;spring;24.4;0;0;0;0;444;161;35;22;1502;411;79.7;46;384;40;2.3;0.09;0.465;95;0;1;0;60434;7.86
01/06/2024;5;6;Saturday;summer;18.1;0;0;0;0;336;137;19;11;1460;428;73.7;48;388;24;2.3;0.09;0.405;72;0;0;0;58032;7.93
02/06/2024;6;6;Sunday;summer;19.4;0;0;0;0;317;122;20;15;1514;418;70.8;38;391;24;2.3;0.09;0.325;93;0;0;0;58048;7.8
03/06/2024;0;6;Monday;summer;18.7;0;0;0;0;438;167;33;19;1382;432;63.3;52;396;45;2.3;0.09;0.539;82;0;0;0;63752;7.41
04/06/2024;1;6;Tuesday;summer;25.7;0;1;0;0;450;160;38;21;1497;418;71.6;54;395;45;2.3;0.1;0.606;101;0;0;0;62762;7.43
05/06/2024;2;6;Wednesday;summer;21.2;0;0;0;0;372;152;31;11;1487;438;68.0;38;403;47;2.3;0.07;0.407;108;0;0;0;62674;7.65
06/06/2024;3;6;Thursday;summer;20.1;0;0;0;0;351;122;25;12;1482;410;76.2;42;390;44;2.3;0.1;0.382;73;0;0;0;58773;7.68
07/06/2024;4;6;Friday;summer;29.3;0;0;0;0;400;157;39;13;1447;434;74.4;37;387;47;2.3;0.08;0.413;105;0;1;0;60363;7.79
08/06/2024;5;6;Saturday;summer;20.8;0;0;0;0;351;134;20;13;1455;420;76.0;48;381;23;2.3;0.09;0.331;86;0;0;0;60504;7.72
09/06/2024;6;6;Sunday;summer;17.9;0;0;1;0;310;101;23;12;1445;419;73.4;40;383;23;2.3;0.1;0.328;91;0;0;0;54537;7.64
10/06/2024;0;6;Monday;summer;24.6;0;0;0;0;404;142;42;18;1448;433;77.2;40;382;45;2.3;0.1;0.442;82;0;0;0;65206;7.51
11/06/2024;1;6;Tuesday;summer;22.7;0;0;0;0;429;151;40;17;1410;420;77.7;47;377;47;2.3;0.09;0.481;82;0;0;0;59907;7.66
12/06/2024;2;6;Wednesday;summer;23.6;0;0;0;0;412;150;23;18;1523;442;70.1;52;374;40;2.3;0.09;0.403;76;0;0;0;59687;7.57
13/06/2024;3;6;Thursday;summer;22.9;0;3;0;0;485;239;27;36;1457;377;70.1;81;380;40;2.7;0.14;0.8;93;2;0;0;66912;7.11
14/06/2024;4;6;Friday;summer;23.3;0;0;0;0;418;152;25;17;1466;428;73.2;32;399;47;2.3;0.08;0.42;98;0;1;0;60889;7.66
15/06/2024;5;6;Saturday;summer;21.3;0;0;0;0;294;113;17;10;1377;431;77.2;38;401;23;2.3;0.07;0.355;84;0;0;0;55727;7.72
16/06/2024;6;6;Sunday;summer;21.9;0;0;0;0;357;151;29;18;1485;435;68.8;51;393;22;2.3;0.06;0.398;98;0;0;0;59750;7.2
17/06/2024;0;6;Monday;summer;24.6;0;0;0;0;414;164;33;17;1491;438;73.6;41;400;48;2.3;0.08;0.422;96;0;0;0;64510;7.98
18/06/2024;1;6;Tuesday;summer;22.2;0;0;0;0;406;138;34;18;1493;434;75.8;34;401;42;2.3;0.07;0.411;87;0;1;0;60652;7.57
19/06/2024;2;6;Wednesday;summer;17.9;0;0;0;0;371;152;33;13;1441;415;74.0;40;398;42;2.3;0.1;0.387;106;0;0;0;61818;7.93
20/06/2024;3;6;Thursday;summer;15.2;0;0;0;0;343;129;32;13;1417;439;70.4;40;392;45;2.3;0.07;0.402;101;0;0;0;60835;7.58
21/06/2024;4;6;Friday;summer;24.0;0;0;0;0;413;154;34;17;1461;412;74.3;55;372;48;2.3;0.08;0.378;84;0;1;0;59353;7.77
22/06/2024;5;6;Saturday;summer;20.2;0;0;0;0;263;97;23;11;1537;423;67.1;33;371;21;2.3;0.08;0.3;69;0;0;0;51178;8.0
23/06/2024;6;6;Sunday;summer;23.8;0;0;0;0;331;132;31;12;1501;422;72.5;52;367;23;2.3;0.08;0.377;86;0;0;0;52503;7.45
24/06/2024;0;6;Monday;summer;20.2;0;0;0;0;430;155;32;14;1413;423;70.5;52;363;44;2.3;0.09;0.515;101;0;0;0;65272;8.02
25/06/2024;1;6;Tuesday;summer;17.6;0;0;0;0;360;144;26;11;1508;439;79.7;40;365;43;2.3;0.08;0.4;88;0;1;0;57497;7.76
26/06/2024;2;6;Wednesday;summer;18.5;0;0;0;0;369;128;40;16;1443;454;72.5;40;359;39;2.3;0.07;0.411;67;0;0;0;61632;7.71
27/06/2024;3;6;Thursday;summer;19.7;0;0;0;0;379;139;39;15;1424;420;73.6;50;358;48;2.3;0.06;0.494;102;0;0;0;59967;7.47
28/06/2024;4;6;Friday;summer;21.7;0;0;0;0;411;152;23;17;1455;434;72.1;39;364;44;2.3;0.05;0.52;75;0;1;0;65357;7.65
29/06/2024;5;6;Saturday;summer;15.7;0;0;0;0;320;122;22;14;1387;423;71.4;44;363;22;2.3;0.06;0.417;73;0;0;0;57414;7.58
30/06/2024;6;6;Sunday;summer;24.9;0;0;0;0;363;122;16;13;1482;425;73.3;38;371;26;2.3;0.11;0.408;89;0;0;0;60256;7.86
01/07/2024;0;7;Monday;summer;19.8;0;0;0;0;420;152;35;17;1417;407;63.6;41;376;43;2.3;0.08;0.472;86;0;0;0;60489;7.96
02/07/2024;1;7;Tuesday;summer;22.8;0;0;0;0;375;140;22;17;1507;426;79.4;28;375;44;2.3;0.1;0.39;98;0;1;0;59557;7.87
03/07/2024;2;7;Wednesday;summer;18.3;0;0;0;0;413;181;38;16;1441;450;67.6;44;377;45;2.3;0.07;0.477;96;0;0;0;61749;8.05
04/07/2024;3;7;Thursday;summer;22.3;0;0;0;0;377;143;35;16;1422;415;63.0;33;383;46;2.3;0.09;0.389;95;0;0;0;59371;7.77
05/07/2024;4;7;Friday;summer;26.7;0;0;0;0;491;192;32;22;1430;418;72.6;48;383;37;2.3;0.08;0.509;69;0;1;0;66559;7.82
06/07/2024;5;7;Saturday;summer;21.0;0;0;0;0;315;113;21;10;1422;420;71.4;42;394;30;2.3;0.08;0.363;112;0;0;0;56003;7.69
07/07/2024;6;7;Sunday;summer;21.6;0;0;0;0;310;112;22;11;1593;441;75.0;48;393;23;2.3;0.08;0.33;73;0;0;0;53386;7.93
08/07/2024;0;7;Monday;summer;20.6;0;0;0;0;436;186;37;16;1516;434;69.4;50;386;45;2.3;0.08;0.446;78;0;0;0;62568;7.54
09/07/2024;1;7;Tuesday;summer;20.7;0;0;0;0;423;163;33;17;1421;415;71.5;49;388;46;2.3;0.08;0.55;91;0;1;0;64580;7.58
10/07/2024;2;7;Wednesday;summer;23.5;0;0;0;0;370;148;31;14;1392;420;67.2;42;395;46;2.3;0.08;0.408;95;0;0;0;60892;7.93
11/07/2024;3;7;Thursday;summer;19.1;0;0;0;0;359;123;30;18;1460;445;68.8;20;389;42;2.3;0.09;0.452;81;0;0;0;60171;8.17
12/07/2024;4;7;Friday;summer;19.9;0;0;0;0;363;155;32;17;1498;430;73.6;36;386;48;2.3;0.08;0.41;97;0;1;0;60532;7.75
13/07/2024;5;7;Saturday;summer;20.4;0;0;0;1;329;147;25;15;1528;427;75.4;53;368;26;2.7;0.08;0.345;121;0;0;0;62440;7.21
14/07/2024;6;7;Sunday;summer;18.3;0;0;0;0;380;133;32;16;1427;420;69.1;41;370;21;2.3;0.06;0.423;100;0;0;0;62104;7.86
15/07/2024;0;7;Monday;summer;14.5;0;0;0;0;368;145;36;16;1493;427;68.3;43;380;43;2.3;0.07;0.424;89;0;0;0;61997;7.66
16/07/2024;1;7;Tuesday;summer;21.8;0;0;0;0;374;154;39;13;1430;429;82.8;30;370;48;2.3;0.08;0.395;90;0;1;0;59736;7.8
17/07/2024;2;7;Wednesday;summer;22.5;0;0;0;0;437;186;28;16;1522;426;69.4;25;363;43;2.3;0.07;0.467;97;0;0;0;68047;8.14
18/07/2024;3;7;Thursday;summer;23.4;0;0;0;0;360;131;26;17;1538;453;73.1;33;373;45;2.3;0.05;0.349;85;0;0;0;57110;7.89
19/07/2024;4;7;Friday;summer;21.1;0;0;0;0;398;154;27;19;1473;431;75.7;44;373;45;2.3;0.06;0.476;98;0;1;0;60772;7.68
20/07/2024;5;7;Saturday;summer;20.2;0;0;0;0;317;113;29;13;1530;451;71.3;41;378;22;2.3;0.06;0.331;95;0;0;0;54969;7.67
21/07/2024;6;7;Sunday;summer;19.4;0;0;0;0;349;125;23;13;1420;436;73.7;46;376;23;2.3;0.05;0.36;94;0;0;0;62514;7.97
22/07/2024;0;7;Monday;summer;18.3;0;0;0;0;399;164;36;14;1444;398;66.9;47;372;44;2.3;0.1;0.457;61;0;0;0;61185;7.91
23/07/2024;1;7;Tuesday;summer;19.0;0;0;0;0;370;152;27;13;1448;449;77.8;40;376;45;2.3;0.09;0.379;96;0;1;0;61861;7.68
24/07/2024;2;7;Wednesday;summer;22.2;0;0;0;0;400;148;34;19;1538;415;70.8;38;376;45;2.3;0.07;0.391;96;0;0;0;60601;7.95
25/07/2024;3;7;Thursday;summer;26.7;0;0;0;0;391;156;25;15;1465;420;67.4;54;370;46;2.3;0.09;0.428;100;0;0;0;64024;7.9
26/07/2024;4;7;Friday;summer;21.6;0;0;0;0;399;140;37;16;1475;450;83.2;53;375;50;2.3;0.08;0.382;91;0;1;0;60261;7.93
27/07/2024;5;7;Saturday;summer;20.2;0;0;0;0;278;110;22;13;1526;438;75.0;30;375;20;2.3;0.07;0.3;80;0;0;0;53524;8.24
28/07/2024;6;7;Sunday;summer;20.4;0;0;0;0;327;138;27;11;1475;431;66.7;48;369;20;2.3;0.09;0.32;67;0;0;0;59491;8.2
29/07/2024;0;7;Monday;summer;20.3;0;0;0;0;412;165;23;16;1425;414;64.9;57;366;45;2.3;0.09;0.455;92;0;0;0;62372;7.29
30/07/2024;1;7;Tuesday;summer;27.8;0;0;0;0;437;188;22;15;1428;437;74.2;54;368;41;2.3;0.06;0.527;97;0;1;0;59934;7.74
31/07/2024;2;7;Wednesday;summer;20.8;0;0;0;0;376;149;42;16;1458;424;63.7;34;378;51;2.3;0.08;0.448;68;0;0;0;59134;7.79
01/08/2024;3;8;Thursday;summer;19.4;0;0;0;0;395;168;31;13;1536;413;70.9;48;374;41;2.3;0.09;0.381;103;0;0;0;63576;7.71
02/08/2024;4;8;Friday;summer;14.7;0;0;0;0;419;155;22;18;1458;409;71.9;54;375;39;2.3;0.08;0.466;97;0;0;0;65924;7.69
03/08/2024;5;8;Saturday;summer;17.4;0;0;0;0;283;109;21;10;1516;406;67.1;44;378;21;2.3;0.08;0.32;79;0;0;0;55655;7.33
04/08/2024;6;8;Sunday;summer;14.7;0;0;0;0;305;93;25;12;1395;427;72.7;49;378;22;2.3;0.08;0.325;100;0;0;0;52684;7.69
05/08/2024;0;8;Monday;summer;18.8;0;0;0;0;373;141;30;13;1426;427;69.0;52;375;47;2.3;0.08;0.456;68;0;0;0;58362;7.33
06/08/2024;1;8;Tuesday;summer;13.9;0;0;0;0;415;170;24;17;1418;431;78.8;47;370;47;2.3;0.07;0.498;88;0;1;0;62645;7.49
07/08/2024;2;8;Wednesday;summer;14.0;0;0;0;0;369;136;19;17;1479;429;71.3;25;367;42;2.3;0.07;0.426;74;0;0;0;54957;7.61
08/08/2024;3;8;Thursday;summer;18.5;0;0;0;0;394;163;29;16;1483;422;69.4;45;366;50;2.3;0.09;0.413;72;0;0;0;58799;7.61
09/08/2024;4;8;Friday;summer;23.1;0;0;0;0;413;140;24;17;1430;430;75.5;41;365;40;2.3;0.09;0.429;82;0;1;0;66083;8.16
10/08/2024;5;8;Saturday;summer;16.9;0;0;0;0;291;123;21;10;1484;414;74.3;18;365;26;2.3;0.1;0.301;64;0;0;0;55795;8.02
11/08/2024;6;8;Sunday;summer;14.2;0;0;0;0;320;122;32;15;1485;401;72.7;41;366;30;2.3;0.09;0.358;92;0;0;0;57439;8.04
12/08/2024;0;8;Monday;summer;12.9;0;0;0;0;488;187;44;20;1600;412;63.7;54;368;43;2.3;0.09;0.508;83;0;0;0;65040;7.79
13/08/2024;1;8;Tuesday;summer;21.1;0;0;0;0;404;156;35;16;1520;426;77.3;47;384;45;2.3;0.09;0.421;98;0;1;0;61094;7.66
14/08/2024;2;8;Wednesday;summer;20.0;0;0;0;0;414;169;41;14;1499;415;70.5;42;383;48;2.3;0.08;0.433;111;0;0;0;61559;7.71
15/08/2024;3;8;Thursday;summer;18.0;0;0;0;0;340;125;30;16;1396;442;70.5;42;389;35;2.3;0.06;0.388;104;0;0;0;59236;7.77
16/08/2024;4;8;Friday;summer;16.1;0;0;0;0;419;177;29;16;1485;418;82.2;40;381;44;2.3;0.09;0.424;99;0;1;0;65407;8.13
17/08/2024;5;8;Saturday;summer;16.7;0;0;0;0;315;124;31;15;1472;433;67.7;34;382;27;2.3;0.06;0.3;100;0;0;0;59264;8.07
18/08/2024;6;8;Sunday;summer;7.5;0;0;0;0;306;116;20;11;1376;438;69.9;27;386;22;2.3;0.07;0.351;77;0;0;0;54447;7.88
19/08/2024;0;8;Monday;summer;17.2;0;0;0;0;389;150;39;19;1425;444;71.8;42;384;46;2.3;0.06;0.467;104;0;0;0;63489;7.66
20/08/2024;1;8;Tuesday;summer;15.3;0;0;0;0;417;173;36;16;1532;425;81.4;34;370;43;2.3;0.08;0.472;86;0;1;0;62771;7.51
21/08/2024;2;8;Wednesday;summer;16.8;0;0;0;0;369;153;34;19;1573;429;70.2;56;371;46;2.3;0.07;0.363;93;0;0;0;61514;7.42
22/08/2024;3;8;Thursday;summer;17.6;0;0;1;0;395;150;30;15;1449;409;67.8;53;365;41;2.3;0.11;0.498;89;0;0;0;68515;7.45
23/08/2024;4;8;Friday;summer;15.6;0;0;0;0;381;146;30;15;1406;437;83.0;50;373;41;2.3;0.07;0.454;97;0;1;0;57451;7.47
24/08/2024;5;8;Saturday;summer;16.1;0;3;0;0;375;183;31;25;1441;427;71.1;62;367;24;2.7;0.12;0.619;108;2;0;0;61025;7.64
